,board_sizes,binary_space,fitness_function,penalty_function,num_particles,c1,c2,inertia,max_velocity,min_velocity,fitness_evals,fitness_values,num_knights,num_covered_squares,solutions,algorithm
96008,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
96009,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
96010,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
97000,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,0,6,6,16,[0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1],PSO
97001,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,100,6,6,16,[0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1],PSO
97002,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,200,6,6,16,[0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 1],PSO
97003,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
97004,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
97005,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
97006,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
97007,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
97008,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
97009,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
97010,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,5,5,16,[0 0 0 0 1 1 0 0 1 1 0 0 0 1 0 0],PSO
98000,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,0,5,5,16,[0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0],PSO
98001,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,100,5,5,16,[0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0],PSO
98002,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,200,5,5,16,[0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0],PSO
98003,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,5,5,16,[0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0],PSO
98004,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,5,5,16,[0 0 0 0 1 1 1 0 0 1 1 0 0 0 0 0],PSO
98005,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
98006,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
98007,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
98008,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
98009,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
98010,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
99000,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,0,6,6,16,[0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0],PSO
99001,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,100,6,6,16,[0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0],PSO
99002,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,200,6,6,16,[0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0],PSO
99003,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,300,6,6,16,[0 0 1 1 0 0 1 1 0 0 1 0 1 0 0 0],PSO
99004,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,400,5,5,16,[0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0],PSO
99005,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,500,5,5,16,[0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0],PSO
99006,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,600,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
99007,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,700,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
99008,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,800,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
99009,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,900,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
99010,4,False,fitness_space_pso_paper,,100,1,1,"(0.9, 0.1)",4,-4,1000,4,4,16,[0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0],PSO
100000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0],PSO
100001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0],PSO
100002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0],PSO
100003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0],PSO
100004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 1 0 0],PSO
100005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
100006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
100007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
100008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
100009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
100010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
101000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,6,6,16,[0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0],PSO
101001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,6,6,16,[0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0],PSO
101002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,6,6,16,[0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0],PSO
101003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,6,16,[0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0],PSO
101004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,6,6,16,[0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0],PSO
101005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,6,6,16,[0 0 1 0 1 1 0 0 1 1 0 0 0 0 1 0],PSO
101006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,5,5,16,[1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0],PSO
101007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
101008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
101009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
101010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
102010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,4,4,16,[0 0 1 0 0 0 1 0 0 0 1 0 0 0 1 0],PSO
103000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
103001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
103002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
103003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
103004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,5,5,16,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],PSO
103005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,5,5,16,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],PSO
103006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,5,5,16,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],PSO
103007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,5,5,16,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],PSO
103008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,5,5,16,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],PSO
103009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,5,5,16,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 1],PSO
103010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,4,4,16,[0 0 0 0 0 0 0 0 0 1 1 0 0 1 1 0],PSO
104000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,3,13,[0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0],PSO
104001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,3,13,[0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0],PSO
104002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,7,3,13,[0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0],PSO
104003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,4,15,[0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0],PSO
104004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,5,5,16,[0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0],PSO
104005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,5,5,16,[0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0],PSO
104006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,5,5,16,[0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0],PSO
104007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,5,5,16,[0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0],PSO
104008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,5,5,16,[0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0],PSO
104009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,5,5,16,[0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0],PSO
104010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,5,5,16,[0 0 0 0 0 0 1 1 0 1 1 1 0 0 0 0],PSO
105000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
105010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,4,4,16,[0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0],PSO
106000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,7,5,15,[0 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0],PSO
106001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,7,5,15,[0 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0],PSO
106002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,7,5,15,[0 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0],PSO
106003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,6,16,[0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 0],PSO
106004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,6,6,16,[0 0 0 0 0 1 0 0 0 1 1 1 0 1 1 0],PSO
106005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,5,5,16,[0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0],PSO
106006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,5,5,16,[0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0],PSO
106007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,5,5,16,[0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0],PSO
106008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,5,5,16,[0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0],PSO
106009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,5,5,16,[0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0],PSO
106010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,5,5,16,[0 0 0 0 0 0 0 0 1 1 1 1 0 1 0 0],PSO
107000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
107010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,5,5,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 1 0],PSO
108000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
108001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
108002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
108003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,6,4,15,[0 0 0 0 0 1 1 1 0 0 1 0 0 0 0 0],PSO
108004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
108005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
108006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
108007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
108008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
108009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
108010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,4,4,16,[0 0 0 0 0 0 1 1 0 0 1 1 0 0 0 0],PSO
109000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,0,5,5,16,[0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0],PSO
109001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,100,5,5,16,[0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0],PSO
109002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,200,5,5,16,[0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0],PSO
109003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,300,5,5,16,[0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0],PSO
109004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,400,5,5,16,[0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0],PSO
109005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,500,5,5,16,[0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0],PSO
109006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,600,4,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
109007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,700,4,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
109008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,800,4,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
109009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,900,4,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
109010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,0.99,4,-4,1000,4,4,16,[0 0 0 0 0 1 1 0 0 1 1 0 0 0 0 0],PSO
110000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110003,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,300,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110004,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,400,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110005,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,500,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110006,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,600,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110007,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,700,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110008,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,800,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110009,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,900,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
110010,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,1000,5,5,16,[0 0 0 0 0 1 0 0 1 1 0 0 1 1 0 0],PSO
111000,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,0,6,4,15,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0],PSO
111001,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,100,6,4,15,[1 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0],PSO
111002,4,False,fitness_space_pso_paper,penalty_function,100,1,1,"(0.9, 0.1)",4,-4,200,5,5,16,[0 0 0 0 0 1 0 0 1 1 1 1 0 0 0 0],PSO
